conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,date,text_length,cleaned_text,tokenized_text,stemmed_text,unslang_text,freestop_text,ready_text,vader_scores,compound,sentiment
1.79356e+18,2024-05-23 08:25:49+00:00,0,Baca berita ini dapat dipastikan bahwa: Visi-Misi pendidikan Indonesia dgn AS mungkin berbanding terbalik. Indonesia membangun PTN lewat UKT mahal sedangkan di AS membangun ekonomi rakyat lewat pendidikan dengan memberi pinjaman. https://t.co/U2Z5pZwoJT,1.79356e+18,,,in,,0,0,0,https://x.com/SimbolonBilma/status/1793558943723376941,1.55143e+18,SimbolonBilma,2024-05-23,253,baca berita ini dapat dipastikan bahwa visi misi pendidikan indonesia dgn as mungkin berbanding terbalik indonesia membangun ptn lewat ukt mahal sedangkan di as membangun ekonomi rakyat lewat pendidikan dengan memberi pinjaman,"['baca', 'berita', 'ini', 'dapat', 'dipastikan', 'bahwa', 'visi', 'misi', 'pendidikan', 'indonesia', 'dgn', 'as', 'mungkin', 'berbanding', 'terbalik', 'indonesia', 'membangun', 'ptn', 'lewat', 'ukt', 'mahal', 'sedangkan', 'di', 'as', 'membangun', 'ekonomi', 'rakyat', 'lewat', 'pendidikan', 'dengan', 'memberi', 'pinjaman']","['baca', 'berita', 'ini', 'dapat', 'pasti', 'bahwa', 'visi', 'misi', 'didik', 'indonesia', 'dengan', 'as', 'mungkin', 'banding', 'balik', 'indonesia', 'bangun', 'ptn', 'lewat', 'ukt', 'mahal', 'sedang', 'di', 'as', 'bangun', 'ekonomi', 'rakyat', 'lewat', 'didik', 'dengan', 'beri', 'pinjam']","['baca', 'berita', 'ini', 'dapat', 'pasti', 'bahwa', 'visi', 'misi', 'didik', 'indonesia', 'dengan', 'as', 'mungkin', 'banding', 'balik', 'indonesia', 'bangun', 'ptn', 'lewat', 'ukt', 'mahal', 'sedang', 'di', 'as', 'bangun', 'ekonomi', 'rakyat', 'lewat', 'didik', 'dengan', 'beri', 'pinjam']","['baca', 'berita', 'visi', 'misi', 'didik', 'indonesia', 'as', 'banding', 'indonesia', 'bangun', 'ptn', 'ukt', 'mahal', 'as', 'bangun', 'ekonomi', 'rakyat', 'didik', 'pinjam']",baca berita visi misi didik indonesia as banding indonesia bangun ptn ukt mahal as bangun ekonomi rakyat didik pinjam,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
1.79356e+18,2024-05-23 08:18:29+00:00,1,Biaya kuliah mahal terjadi di tengah kondisi mutu perguruan tinggi Indonesia masih kalah jauh dari banyak negara. Apa alasan biaya kuliah mahal ketika anggaran pendidikan tergolong besar? #MetroTVKontroversi UKT MAHAL GENERASI EMAS JADI CEMAS hari Kamis (23/5) pukul 22.05 WIB https://t.co/y8tzC2ozHr,1.79356e+18,https://pbs.twimg.com/media/GOP-qzVbkAEdH4e.jpg,,in,,0,0,1,https://x.com/Metro_TV/status/1793557096518259191,57261519.0,Metro_TV,2024-05-23,300,biaya kuliah mahal terjadi di tengah kondisi mutu perguruan tinggi indonesia masih kalah jauh dari banyak negara apa alasan biaya kuliah mahal ketika anggaran pendidikan tergolong besar metrotvkontroversi ukt mahal generasi emas jadi cemas hari kamis pukul wib,"['biaya', 'kuliah', 'mahal', 'terjadi', 'di', 'tengah', 'kondisi', 'mutu', 'perguruan', 'tinggi', 'indonesia', 'masih', 'kalah', 'jauh', 'dari', 'banyak', 'negara', 'apa', 'alasan', 'biaya', 'kuliah', 'mahal', 'ketika', 'anggaran', 'pendidikan', 'tergolong', 'besar', 'metrotvkontroversi', 'ukt', 'mahal', 'generasi', 'emas', 'jadi', 'cemas', 'hari', 'kamis', 'pukul', 'wib']","['biaya', 'kuliah', 'mahal', 'jadi', 'di', 'tengah', 'kondisi', 'mutu', 'guru', 'tinggi', 'indonesia', 'masih', 'kalah', 'jauh', 'dari', 'banyak', 'negara', 'apa', 'alas', 'biaya', 'kuliah', 'mahal', 'ketika', 'anggar', 'didik', 'golong', 'besar', 'metrotvkontroversi', 'ukt', 'mahal', 'generasi', 'emas', 'jadi', 'cemas', 'hari', 'kamis', 'pukul', 'wib']","['biaya', 'kuliah', 'mahal', 'jadi', 'di', 'tengah', 'kondisi', 'mutu', 'guru', 'tinggi', 'indonesia', 'masih', 'kalah', 'jauh', 'dari', 'banyak', 'negara', 'apa', 'alas', 'biaya', 'kuliah', 'mahal', 'ketika', 'anggar', 'didik', 'golong', 'besar', 'metrotvkontroversi', 'ukt', 'mahal', 'generasi', 'emas', 'jadi', 'cemas', 'hari', 'kamis', 'pukul', 'wib']","['biaya', 'kuliah', 'mahal', 'kondisi', 'mutu', 'guru', 'indonesia', 'kalah', 'negara', 'alas', 'biaya', 'kuliah', 'mahal', 'anggar', 'didik', 'golong', 'metrotvkontroversi', 'ukt', 'mahal', 'generasi', 'emas', 'cemas', 'kamis', 'wib']",biaya kuliah mahal kondisi mutu guru indonesia kalah negara alas biaya kuliah mahal anggar didik golong metrotvkontroversi ukt mahal generasi emas cemas kamis wib,"{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.2732}",-0.2732,negative
1.79356e+18,2024-05-23 08:14:08+00:00,4,Rakyat Indonesia harus berani menghadapi konsekuensi dari pilihannya. Ketika ditawari pendidikan gratis malah milih makan gratis. Sekarang ketika UKT naik 500% ngamuk semua.,1.79356e+18,,,in,,0,0,0,https://x.com/anneserlo/status/1793556003495264652,1.71989e+18,anneserlo,2024-05-23,173,rakyat indonesia harus berani menghadapi konsekuensi dari pilihannya ketika ditawari pendidikan gratis malah milih makan gratis sekarang ketika ukt naik ngamuk semua,"['rakyat', 'indonesia', 'harus', 'berani', 'menghadapi', 'konsekuensi', 'dari', 'pilihannya', 'ketika', 'ditawari', 'pendidikan', 'gratis', 'malah', 'milih', 'makan', 'gratis', 'sekarang', 'ketika', 'ukt', 'naik', 'ngamuk', 'semua']","['rakyat', 'indonesia', 'harus', 'berani', 'hadap', 'konsekuensi', 'dari', 'pilih', 'ketika', 'tawar', 'didik', 'gratis', 'bahkan', 'milih', 'makan', 'gratis', 'sekarang', 'ketika', 'ukt', 'naik', 'ngamuk', 'semua']","['rakyat', 'indonesia', 'harus', 'berani', 'hadap', 'konsekuensi', 'dari', 'pilih', 'ketika', 'tawar', 'didik', 'gratis', 'bahkan', 'milih', 'makan', 'gratis', 'sekarang', 'ketika', 'ukt', 'naik', 'ngamuk', 'semua']","['rakyat', 'indonesia', 'berani', 'hadap', 'konsekuensi', 'pilih', 'tawar', 'didik', 'gratis', 'milih', 'makan', 'gratis', 'ukt', 'ngamuk']",rakyat indonesia berani hadap konsekuensi pilih tawar didik gratis milih makan gratis ukt ngamuk,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.1027}",0.1027,positive
1.79356e+18,2024-05-23 08:12:37+00:00,0,Presiden terpilih periode 2024-2029 Prabowo Subianto memuji pemerintahan era Orde Baru khususnya dalam penanganan Pendidikan anak-anak bangsa. Hal ini diungkap Prabowo saat menanggapi kisruh kenaikan Uang Kuliah Tunggal (UKT) pergururuan tinggi negeri di Indonesia. . Prabowo https://t.co/RAyrOgrq3e,1.79356e+18,https://pbs.twimg.com/media/GOP9UttaIAA0cTb.jpg,,in,Indonesia,0,0,0,https://x.com/pikiran_rakyat/status/1793555622983782457,58880688.0,pikiran_rakyat,2024-05-23,299,presiden terpilih periode prabowo subianto memuji pemerintahan era orde baru khususnya dalam penanganan pendidikan anak anak bangsa hal ini diungkap prabowo saat menanggapi kisruh kenaikan uang kuliah tunggal ukt pergururuan tinggi negeri di indonesia prabowo,"['presiden', 'terpilih', 'periode', 'prabowo', 'subianto', 'memuji', 'pemerintahan', 'era', 'orde', 'baru', 'khususnya', 'dalam', 'penanganan', 'pendidikan', 'anak', 'anak', 'bangsa', 'hal', 'ini', 'diungkap', 'prabowo', 'saat', 'menanggapi', 'kisruh', 'kenaikan', 'uang', 'kuliah', 'tunggal', 'ukt', 'pergururuan', 'tinggi', 'negeri', 'di', 'indonesia', 'prabowo']","['presiden', 'pilih', 'periode', 'prabowo', 'subianto', 'puji', 'perintah', 'era', 'orde', 'baru', 'khusus', 'dalam', 'tangan', 'didik', 'anak', 'anak', 'bangsa', 'hal', 'ini', 'ungkap', 'prabowo', 'saat', 'tanggap', 'kisruh', 'naik', 'uang', 'kuliah', 'tunggal', 'ukt', 'pergururuan', 'tinggi', 'negeri', 'di', 'indonesia', 'prabowo']","['presiden', 'pilih', 'periode', 'prabowo', 'subianto', 'puji', 'perintah', 'era', 'orde', 'baru', 'khusus', 'dalam', 'tangan', 'didik', 'anak', 'anak', 'bangsa', 'hal', 'ini', 'ungkap', 'prabowo', 'saat', 'tanggap', 'kisruh', 'naik', 'uang', 'kuliah', 'tunggal', 'ukt', 'pergururuan', 'tinggi', 'negeri', 'di', 'indonesia', 'prabowo']","['presiden', 'pilih', 'periode', 'prabowo', 'subianto', 'puji', 'perintah', 'era', 'orde', 'khusus', 'tangan', 'didik', 'anak', 'anak', 'bangsa', 'prabowo', 'tanggap', 'kisruh', 'uang', 'kuliah', 'tunggal', 'ukt', 'pergururuan', 'negeri', 'indonesia', 'prabowo']",presiden pilih periode prabowo subianto puji perintah era orde khusus tangan didik anak anak bangsa prabowo tanggap kisruh uang kuliah tunggal ukt pergururuan negeri indonesia prabowo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
1.79356e+18,2024-05-23 08:11:07+00:00,1,Rakyat Indonesia memang lucu. Ketika ditawari pendidikan murah dan gratis tapi milih makan gratis. Sekarang ketika UKT naik 500% semua ngamuk. https://t.co/EO3RcgoOjT,1.79356e+18,,,in,,0,0,1,https://x.com/anneserlo/status/1793555242547863757,1.71989e+18,anneserlo,2024-05-23,166,rakyat indonesia memang lucu ketika ditawari pendidikan murah dan gratis tapi milih makan gratis sekarang ketika ukt naik semua ngamuk,"['rakyat', 'indonesia', 'memang', 'lucu', 'ketika', 'ditawari', 'pendidikan', 'murah', 'dan', 'gratis', 'tapi', 'milih', 'makan', 'gratis', 'sekarang', 'ketika', 'ukt', 'naik', 'semua', 'ngamuk']","['rakyat', 'indonesia', 'memang', 'lucu', 'ketika', 'tawar', 'didik', 'murah', 'dan', 'gratis', 'tapi', 'milih', 'makan', 'gratis', 'sekarang', 'ketika', 'ukt', 'naik', 'semua', 'ngamuk']","['rakyat', 'indonesia', 'memang', 'lucu', 'ketika', 'tawar', 'didik', 'murah', 'dan', 'gratis', 'tapi', 'milih', 'makan', 'gratis', 'sekarang', 'ketika', 'ukt', 'naik', 'semua', 'ngamuk']","['rakyat', 'indonesia', 'lucu', 'tawar', 'didik', 'murah', 'gratis', 'milih', 'makan', 'gratis', 'ukt', 'ngamuk']",rakyat indonesia lucu tawar didik murah gratis milih makan gratis ukt ngamuk,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.1027}",0.1027,positive
1.79355e+18,2024-05-23 08:09:14+00:00,0,@nadiemmakarim Ini cuman satu masih ada banyak Pak Menteri. Kau mau Indonesia emas ya turunin UKT jangan jadikan pendidikan sebagai lahan bisnis jangan dilepas dan pemerintah harus ambil bagian terbesar. Kenapa? Karena pemerintah bukan badan usaha untung rugi. Goal nya,1.79355e+18,,nadiemmakarim,in,,0,0,0,https://x.com/rahuvanaputih/status/1793554772005617721,557743378.0,rahuvanaputih,2024-05-23,269,ini cuman satu masih ada banyak pak menteri kau mau indonesia emas ya turunin ukt jangan jadikan pendidikan sebagai lahan bisnis jangan dilepas dan pemerintah harus ambil bagian terbesar kenapa karena pemerintah bukan badan usaha untung rugi goal nya,"['ini', 'cuman', 'satu', 'masih', 'ada', 'banyak', 'pak', 'menteri', 'kau', 'mau', 'indonesia', 'emas', 'ya', 'turunin', 'ukt', 'jangan', 'jadikan', 'pendidikan', 'sebagai', 'lahan', 'bisnis', 'jangan', 'dilepas', 'dan', 'pemerintah', 'harus', 'ambil', 'bagian', 'terbesar', 'kenapa', 'karena', 'pemerintah', 'bukan', 'badan', 'usaha', 'untung', 'rugi', 'goal', 'nya']","['ini', 'cuman', 'satu', 'masih', 'ada', 'banyak', 'pak', 'menteri', 'kamu', 'mau', 'indonesia', 'emas', 'iya', 'turunin', 'ukt', 'jangan', 'jadi', 'didik', 'bagai', 'lahan', 'bisnis', 'jangan', 'lepas', 'dan', 'perintah', 'harus', 'ambil', 'bagi', 'besar', 'kenapa', 'karena', 'perintah', 'bukan', 'badan', 'usaha', 'untung', 'rugi', 'goal', 'nya']","['ini', 'cuman', 'satu', 'masih', 'ada', 'banyak', 'pak', 'menteri', 'kamu', 'mau', 'indonesia', 'emas', 'iya', 'turunin', 'ukt', 'jangan', 'jadi', 'didik', 'bagai', 'lahan', 'bisnis', 'jangan', 'lepas', 'dan', 'perintah', 'harus', 'ambil', 'bagi', 'besar', 'kenapa', 'karena', 'perintah', 'bukan', 'badan', 'usaha', 'untung', 'rugi', 'goal', 'nya']","['cuman', 'menteri', 'indonesia', 'emas', 'iya', 'turunin', 'ukt', 'didik', 'lahan', 'bisnis', 'lepas', 'perintah', 'ambil', 'perintah', 'badan', 'usaha', 'untung', 'rugi', 'goal', 'nya']",cuman menteri indonesia emas iya turunin ukt didik lahan bisnis lepas perintah ambil perintah badan usaha untung rugi goal nya,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
1.79355e+18,2024-05-23 07:57:16+00:00,0,# PECAT MENTERI PENDIDIKAN. indonesia sdh kemasukan menteri rasis yg membuat generasi ke depan # BODOH . Hanya orang yg berpenghasilan tinggi aja yg bisa kuliah . Sementara rakyt kecil jd budak di negeri sendiri...dan Bodoh. Gara gak bisa kuliah karena UKT cekik leher.,1.79355e+18,,,in,"east java , Indonesia.",0,0,0,https://x.com/edybudianto77/status/1793551759685865865,3546875834.0,edybudianto77,2024-05-23,269,pecat menteri pendidikan indonesia sdh kemasukan menteri rasis yg membuat generasi ke depan bodoh hanya orang yg berpenghasilan tinggi aja yg bisa kuliah sementara rakyt kecil jd budak di negeri sendiri dan bodoh gara gak bisa kuliah karena ukt cekik leher,"['pecat', 'menteri', 'pendidikan', 'indonesia', 'sdh', 'kemasukan', 'menteri', 'rasis', 'yg', 'membuat', 'generasi', 'ke', 'depan', 'bodoh', 'hanya', 'orang', 'yg', 'berpenghasilan', 'tinggi', 'aja', 'yg', 'bisa', 'kuliah', 'sementara', 'rakyt', 'kecil', 'jd', 'budak', 'di', 'negeri', 'sendiri', 'dan', 'bodoh', 'gara', 'gak', 'bisa', 'kuliah', 'karena', 'ukt', 'cekik', 'leher']","['pecat', 'menteri', 'didik', 'indonesia', 'sdh', 'masuk', 'menteri', 'ras', 'yang', 'buat', 'generasi', 'ke', 'depan', 'bodoh', 'hanya', 'orang', 'yang', 'hasil', 'tinggi', 'saja', 'yang', 'bisa', 'kuliah', 'sementara', 'rakyt', 'kecil', 'jadi', 'budak', 'di', 'negeri', 'sendiri', 'dan', 'bodoh', 'gara', 'gak', 'bisa', 'kuliah', 'karena', 'ukt', 'cekik', 'leher']","['pecat', 'menteri', 'didik', 'indonesia', 'sdh', 'masuk', 'menteri', 'ras', 'yang', 'buat', 'generasi', 'ke', 'depan', 'bodoh', 'hanya', 'orang', 'yang', 'hasil', 'tinggi', 'saja', 'yang', 'bisa', 'kuliah', 'sementara', 'rakyt', 'kecil', 'jadi', 'budak', 'di', 'negeri', 'sendiri', 'dan', 'bodoh', 'gara', 'gak', 'bisa', 'kuliah', 'karena', 'ukt', 'cekik', 'leher']","['pecat', 'menteri', 'didik', 'indonesia', 'sdh', 'masuk', 'menteri', 'ras', 'generasi', 'bodoh', 'orang', 'hasil', 'kuliah', 'rakyt', 'budak', 'negeri', 'bodoh', 'gara', 'gak', 'kuliah', 'ukt', 'cekik', 'leher']",pecat menteri didik indonesia sdh masuk menteri ras generasi bodoh orang hasil kuliah rakyt budak negeri bodoh gara gak kuliah ukt cekik leher,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
1.79354e+18,2024-05-23 07:00:22+00:00,4,Gengs kritik berdatangan ke Kemendkbud Ristek RI terkait Permendikbud Ristek No.2/2024 tentang Standar Satuan Biaya Operasional Pendidikan Tinggi (SSBOPT) pada perguruan tinggi. Regulasi ini ditengarai menyebabkan naiknya uang kuliah tunggal (UKT). Apa yang terjadi? #Threads https://t.co/qSHtbZU82J,1.79354e+18,https://pbs.twimg.com/media/GOPsuQoakAI8_DK.jpg,,in,"Washington, DC",0,1,2,https://x.com/voaindonesia/status/1793537437345763398,75077164.0,voaindonesia,2024-05-23,299,gengs kritik berdatangan ke kemendkbud ristek ri terkait permendikbud ristek no tentang standar satuan biaya operasional pendidikan tinggi ssbopt pada perguruan tinggi regulasi ini ditengarai menyebabkan naiknya uang kuliah tunggal ukt apa yang terjadi threads,"['gengs', 'kritik', 'berdatangan', 'ke', 'kemendkbud', 'ristek', 'ri', 'terkait', 'permendikbud', 'ristek', 'no', 'tentang', 'standar', 'satuan', 'biaya', 'operasional', 'pendidikan', 'tinggi', 'ssbopt', 'pada', 'perguruan', 'tinggi', 'regulasi', 'ini', 'ditengarai', 'menyebabkan', 'naiknya', 'uang', 'kuliah', 'tunggal', 'ukt', 'apa', 'yang', 'terjadi', 'threads']","['gengs', 'kritik', 'datang', 'ke', 'kemendkbud', 'ristek', 'ri', 'kait', 'permendikbud', 'ristek', 'no', 'tentang', 'standar', 'satu', 'biaya', 'operasional', 'didik', 'tinggi', 'ssbopt', 'pada', 'guru', 'tinggi', 'regulasi', 'ini', 'tengara', 'sebab', 'naik', 'uang', 'kuliah', 'tunggal', 'ukt', 'apa', 'yang', 'jadi', 'threads']","['gengs', 'kritik', 'datang', 'ke', 'kemendkbud', 'ristek', 'ri', 'kait', 'permendikbud', 'ristek', 'no', 'tentang', 'standar', 'satu', 'biaya', 'operasional', 'didik', 'tinggi', 'ssbopt', 'pada', 'guru', 'tinggi', 'regulasi', 'ini', 'tengara', 'sebab', 'naik', 'uang', 'kuliah', 'tunggal', 'ukt', 'apa', 'yang', 'jadi', 'threads']","['gengs', 'kritik', 'kemendkbud', 'ristek', 'ri', 'kait', 'permendikbud', 'ristek', 'no', 'standar', 'biaya', 'operasional', 'didik', 'ssbopt', 'guru', 'regulasi', 'tengara', 'uang', 'kuliah', 'tunggal', 'ukt', 'threads']",gengs kritik kemendkbud ristek ri kait permendikbud ristek no standar biaya operasional didik ssbopt guru regulasi tengara uang kuliah tunggal ukt threads,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.296}",-0.296,negative
1.79354e+18,2024-05-23 06:59:20+00:00,0,Biaya kuliah mahal terjadi di tengah kondisi mutu perguruan tinggi Indonesia masih kalah jauh dari banyak negara. Apa alasan biaya kuliah mahal ketika anggaran pendidikan tergolong besar? #MetroTVKontroversi UKT MAHAL GENERASI EMAS JADI CEMAS hari Kamis (23/5) pukul 22.05 WIB https://t.co/1ArOa6xE2g,1.79354e+18,https://pbs.twimg.com/media/GOPsjzJagAAYxYi.jpg,,in,,0,0,0,https://x.com/Metro_TV/status/1793537179224047755,57261519.0,Metro_TV,2024-05-23,300,biaya kuliah mahal terjadi di tengah kondisi mutu perguruan tinggi indonesia masih kalah jauh dari banyak negara apa alasan biaya kuliah mahal ketika anggaran pendidikan tergolong besar metrotvkontroversi ukt mahal generasi emas jadi cemas hari kamis pukul wib,"['biaya', 'kuliah', 'mahal', 'terjadi', 'di', 'tengah', 'kondisi', 'mutu', 'perguruan', 'tinggi', 'indonesia', 'masih', 'kalah', 'jauh', 'dari', 'banyak', 'negara', 'apa', 'alasan', 'biaya', 'kuliah', 'mahal', 'ketika', 'anggaran', 'pendidikan', 'tergolong', 'besar', 'metrotvkontroversi', 'ukt', 'mahal', 'generasi', 'emas', 'jadi', 'cemas', 'hari', 'kamis', 'pukul', 'wib']","['biaya', 'kuliah', 'mahal', 'jadi', 'di', 'tengah', 'kondisi', 'mutu', 'guru', 'tinggi', 'indonesia', 'masih', 'kalah', 'jauh', 'dari', 'banyak', 'negara', 'apa', 'alas', 'biaya', 'kuliah', 'mahal', 'ketika', 'anggar', 'didik', 'golong', 'besar', 'metrotvkontroversi', 'ukt', 'mahal', 'generasi', 'emas', 'jadi', 'cemas', 'hari', 'kamis', 'pukul', 'wib']","['biaya', 'kuliah', 'mahal', 'jadi', 'di', 'tengah', 'kondisi', 'mutu', 'guru', 'tinggi', 'indonesia', 'masih', 'kalah', 'jauh', 'dari', 'banyak', 'negara', 'apa', 'alas', 'biaya', 'kuliah', 'mahal', 'ketika', 'anggar', 'didik', 'golong', 'besar', 'metrotvkontroversi', 'ukt', 'mahal', 'generasi', 'emas', 'jadi', 'cemas', 'hari', 'kamis', 'pukul', 'wib']","['biaya', 'kuliah', 'mahal', 'kondisi', 'mutu', 'guru', 'indonesia', 'kalah', 'negara', 'alas', 'biaya', 'kuliah', 'mahal', 'anggar', 'didik', 'golong', 'metrotvkontroversi', 'ukt', 'mahal', 'generasi', 'emas', 'cemas', 'kamis', 'wib']",biaya kuliah mahal kondisi mutu guru indonesia kalah negara alas biaya kuliah mahal anggar didik golong metrotvkontroversi ukt mahal generasi emas cemas kamis wib,"{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.2732}",-0.2732,negative
1.79353e+18,2024-05-23 06:42:16+00:00,0,Subsidi 7 3 Triliyun untuk motor listrik yg mendorong masyarakat jadi konsumtif tetapi pemerintah TIDAK MAU menambah Subsidi buat Pendidikan hingga UKT Mahal. Makin KEBLINGER @jokowi dan anak buahnya !!! Indonesia emas ? Mimpi...jadinya t*i,1.79353e+18,,,in,,0,0,0,https://x.com/wongpinter2019/status/1793532884369945075,1.07855e+18,wongpinter2019,2024-05-23,240,subsidi triliyun untuk motor listrik yg mendorong masyarakat jadi konsumtif tetapi pemerintah tidak mau menambah subsidi buat pendidikan hingga ukt mahal makin keblinger dan anak buahnya indonesia emas mimpi jadinya t i,"['subsidi', 'triliyun', 'untuk', 'motor', 'listrik', 'yg', 'mendorong', 'masyarakat', 'jadi', 'konsumtif', 'tetapi', 'pemerintah', 'tidak', 'mau', 'menambah', 'subsidi', 'buat', 'pendidikan', 'hingga', 'ukt', 'mahal', 'makin', 'keblinger', 'dan', 'anak', 'buahnya', 'indonesia', 'emas', 'mimpi', 'jadinya', 't', 'i']","['subsidi', 'triliyun', 'untuk', 'motor', 'listrik', 'yang', 'dorong', 'masyarakat', 'jadi', 'konsumtif', 'tetapi', 'perintah', 'tidak', 'mau', 'tambah', 'subsidi', 'buat', 'didik', 'hingga', 'ukt', 'mahal', 'makin', 'keblinger', 'dan', 'anak', 'buah', 'indonesia', 'emas', 'mimpi', 'jadi', 't', 'i']","['subsidi', 'triliyun', 'untuk', 'motor', 'listrik', 'yang', 'dorong', 'masyarakat', 'jadi', 'konsumtif', 'tetapi', 'perintah', 'tidak', 'mau', 'tambah', 'subsidi', 'buat', 'didik', 'hingga', 'ukt', 'mahal', 'makin', 'keblinger', 'dan', 'anak', 'buah', 'indonesia', 'emas', 'mimpi', 'jadi', 't', 'i']","['subsidi', 'triliyun', 'motor', 'listrik', 'dorong', 'masyarakat', 'konsumtif', 'perintah', 'subsidi', 'didik', 'ukt', 'mahal', 'keblinger', 'anak', 'buah', 'indonesia', 'emas', 'mimpi', 't', 'i']",subsidi triliyun motor listrik dorong masyarakat konsumtif perintah subsidi didik ukt mahal keblinger anak buah indonesia emas mimpi t i,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
1.79295e+18,2024-05-23 06:27:37+00:00,1,@NenkMonica INDONESIA itu memang kaya. Buat bangun memorial park saja habis 335 M Bangun IKN 410 T. Hanya orang orang kaya sajalah yang bisa begini. Pantas saja UKT naik berlipat ganda para Pejabat sampai Presiden diam bae. Pendidikan tinggi terkhusus untuk anak anak orang kaya saja. https://t.co/8QoM79y1qj,1.79353e+18,https://pbs.twimg.com/ext_tw_video_thumb/1793529166966788096/pu/img/KrAxebh3GtYU8EfG.jpg,NenkMonica,in,Bekasi,0,0,0,https://x.com/adypiliang/status/1793529198952517896,1710148226.0,adypiliang,2024-05-23,308,indonesia itu memang kaya buat bangun memorial park saja habis m bangun ikn t hanya orang orang kaya sajalah yang bisa begini pantas saja ukt naik berlipat ganda para pejabat sampai presiden diam bae pendidikan tinggi terkhusus untuk anak anak orang kaya saja,"['indonesia', 'itu', 'memang', 'kaya', 'buat', 'bangun', 'memorial', 'park', 'saja', 'habis', 'm', 'bangun', 'ikn', 't', 'hanya', 'orang', 'orang', 'kaya', 'sajalah', 'yang', 'bisa', 'begini', 'pantas', 'saja', 'ukt', 'naik', 'berlipat', 'ganda', 'para', 'pejabat', 'sampai', 'presiden', 'diam', 'bae', 'pendidikan', 'tinggi', 'terkhusus', 'untuk', 'anak', 'anak', 'orang', 'kaya', 'saja']","['indonesia', 'itu', 'memang', 'kaya', 'buat', 'bangun', 'memorial', 'park', 'saja', 'habis', 'm', 'bangun', 'ikn', 't', 'hanya', 'orang', 'orang', 'kaya', 'saja', 'yang', 'bisa', 'begini', 'pantas', 'saja', 'ukt', 'naik', 'lipat', 'ganda', 'para', 'jabat', 'sampai', 'presiden', 'diam', 'bae', 'didik', 'tinggi', 'khusus', 'untuk', 'anak', 'anak', 'orang', 'kaya', 'saja']","['indonesia', 'itu', 'memang', 'kaya', 'buat', 'bangun', 'memorial', 'park', 'saja', 'habis', 'm', 'bangun', 'ikn', 't', 'hanya', 'orang', 'orang', 'kaya', 'saja', 'yang', 'bisa', 'begini', 'pantas', 'saja', 'ukt', 'naik', 'lipat', 'ganda', 'para', 'jabat', 'sampai', 'presiden', 'diam', 'bae', 'didik', 'tinggi', 'khusus', 'untuk', 'anak', 'anak', 'orang', 'kaya', 'saja']","['indonesia', 'kaya', 'bangun', 'memorial', 'park', 'habis', 'm', 'bangun', 'ikn', 't', 'orang', 'orang', 'kaya', 'ukt', 'lipat', 'ganda', 'jabat', 'presiden', 'diam', 'bae', 'didik', 'khusus', 'anak', 'anak', 'orang', 'kaya']",indonesia kaya bangun memorial park habis m bangun ikn t orang orang kaya ukt lipat ganda jabat presiden diam bae didik khusus anak anak orang kaya,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
